age_cov,cov_all,fast_fraction,fulldate,grid_cell,min_season_cov
0.65,0.375,0.6,2011-06-02,141,0.5
0.65,0.3,0.6,2012-06-02,141,0.5
0.65,0.375,0.6,2014-06-01,141,0.5
0.65,1.0,0.6,2014-06-20,141,0.5
0.65,0.375,0.6,2017-06-01,141,0.5
0.65,1.0,0.6,2017-06-20,141,0.5
0.65,0.25,0.6,2009-06-02,142,0.5
0.65,0.32,0.6,2010-06-02,142,0.5
0.65,0.375,0.6,2011-06-02,142,0.5
0.65,0.3,0.6,2012-06-02,142,0.5
0.65,1.0,0.6,2014-06-20,142,0.5
0.65,0.7272727272727271,0.6,2015-03-16,142,0.5
0.65,1.0,0.6,2017-06-20,142,0.5
0.65,0.25,0.6,2009-06-02,143,0.5
0.65,0.32,0.6,2010-06-02,143,0.5
0.65,0.375,0.6,2011-06-02,143,0.5
0.65,0.3,0.6,2012-06-02,143,0.5
0.65,1.0,0.6,2014-06-20,143,0.5
0.65,1.0,0.6,2017-06-20,143,0.5
0.65,0.25,0.6,2009-06-02,144,0.5
0.65,0.32,0.6,2010-06-02,144,0.5
0.65,0.375,0.6,2011-06-02,144,0.5
0.65,0.3,0.6,2012-06-02,144,0.5
0.65,1.0,0.6,2014-06-19,144,0.5
0.65,1.0,0.6,2017-06-19,144,0.5
0.65,0.25,0.6,2009-06-02,145,0.5
0.65,0.32,0.6,2010-06-02,145,0.5
0.65,0.375,0.6,2011-06-02,145,0.5
0.65,0.3,0.6,2012-06-02,145,0.5
0.65,0.409090909090909,0.6,2013-06-01,145,0.5
0.65,1.0,0.6,2014-07-20,145,0.5
0.65,1.0,0.6,2017-07-20,145,0.5
0.65,0.25,0.6,2009-06-02,146,0.5
0.65,0.32,0.6,2010-06-02,146,0.5
0.65,0.375,0.6,2011-06-02,146,0.5
0.65,0.3,0.6,2012-06-02,146,0.5
0.65,1.0,0.6,2014-06-18,146,0.5
0.65,1.0,0.6,2017-06-18,146,0.5
0.65,0.25,0.6,2009-06-02,147,0.5
0.65,0.32,0.6,2010-06-02,147,0.5
0.65,0.375,0.6,2011-06-02,147,0.5
0.65,0.3,0.6,2012-06-02,147,0.5
0.65,0.823529411764706,0.6,2014-09-17,147,0.5
0.65,0.823529411764706,0.6,2017-09-17,147,0.5
0.65,0.25,0.6,2009-06-02,148,0.5
0.65,0.32,0.6,2010-06-02,148,0.5
0.65,0.666666666666667,0.6,2012-11-03,148,0.5
0.65,0.75,0.6,2012-11-21,148,0.5
0.65,0.25,0.6,2009-06-02,149,0.5
0.65,0.32,0.6,2010-06-02,149,0.5
0.65,0.375,0.6,2011-06-02,149,0.5
0.65,0.3,0.6,2012-06-02,149,0.5
0.65,0.666666666666667,0.6,2014-06-15,149,0.5
0.65,0.666666666666667,0.6,2017-06-15,149,0.5
0.65,0.25,0.6,2009-06-02,150,0.5
0.65,0.32,0.6,2010-06-02,150,0.5
0.65,0.375,0.6,2011-06-02,150,0.5
0.65,0.3,0.6,2012-06-02,150,0.5
0.65,1.0,0.6,2014-09-19,150,0.5
0.65,1.0,0.6,2017-09-19,150,0.5
0.65,0.25,0.6,2009-06-02,151,0.5
0.65,0.32,0.6,2010-06-02,151,0.5
0.65,0.375,0.6,2011-06-02,151,0.5
0.65,0.3,0.6,2012-06-02,151,0.5
0.65,1.0,0.6,2014-09-19,151,0.5
0.65,1.0,0.6,2017-09-19,151,0.5
0.65,0.25,0.6,2009-06-02,152,0.5
0.65,0.32,0.6,2010-06-02,152,0.5
0.65,0.375,0.6,2011-06-02,152,0.5
0.65,0.3,0.6,2012-06-02,152,0.5
0.65,1.0,0.6,2014-07-21,152,0.5
0.65,0.33333333333333304,0.6,2014-12-03,152,0.5
0.65,1.0,0.6,2017-07-21,152,0.5
0.65,0.33333333333333304,0.6,2017-12-03,152,0.5
0.65,0.25,0.6,2009-06-02,153,0.5
0.65,0.32,0.6,2010-06-02,153,0.5
0.65,0.375,0.6,2011-06-02,153,0.5
0.65,0.3,0.6,2012-06-02,153,0.5
0.65,0.933333333333333,0.6,2014-07-21,153,0.5
0.65,0.933333333333333,0.6,2017-07-21,153,0.5
0.65,0.25,0.6,2009-06-02,154,0.5
0.65,0.32,0.6,2010-06-02,154,0.5
0.65,0.375,0.6,2011-06-02,154,0.5
0.65,0.3,0.6,2012-06-02,154,0.5
0.65,1.0,0.6,2014-07-06,154,0.5
0.65,1.0,0.6,2017-07-06,154,0.5
0.65,0.25,0.6,2009-06-02,155,0.5
0.65,0.32,0.6,2010-06-02,155,0.5
0.65,0.375,0.6,2011-06-02,155,0.5
0.65,0.3,0.6,2012-06-02,155,0.5
0.65,0.33333333333333304,0.6,2014-05-28,155,0.5
0.65,1.0,0.6,2014-06-19,155,0.5
0.65,0.33333333333333304,0.6,2017-05-28,155,0.5
0.65,1.0,0.6,2017-06-19,155,0.5
0.65,0.25,0.6,2009-06-02,156,0.5
0.65,0.32,0.6,2010-06-02,156,0.5
0.65,0.375,0.6,2011-06-02,156,0.5
0.65,0.3,0.6,2012-06-02,156,0.5
0.65,0.5,0.6,2014-05-28,156,0.5
0.65,0.9285714285714292,0.6,2014-07-20,156,0.5
0.65,0.5,0.6,2017-05-28,156,0.5
0.65,0.9285714285714292,0.6,2017-07-20,156,0.5
0.65,0.25,0.6,2009-06-02,157,0.5
0.65,0.32,0.6,2010-06-02,157,0.5
0.65,0.375,0.6,2011-06-02,157,0.5
0.65,0.3,0.6,2012-06-02,157,0.5
0.65,0.875,0.6,2014-06-19,157,0.5
0.65,0.6,0.6,2014-11-27,157,0.5
0.65,0.875,0.6,2017-06-19,157,0.5
0.65,0.6,0.6,2017-11-27,157,0.5
0.65,0.25,0.6,2009-06-02,158,0.5
0.65,0.32,0.6,2010-06-02,158,0.5
0.65,0.375,0.6,2011-06-02,158,0.5
0.65,0.3,0.6,2012-06-02,158,0.5
0.65,0.5714285714285711,0.6,2014-08-19,158,0.5
0.65,0.7142857142857142,0.6,2014-11-01,158,0.5
0.65,0.5714285714285711,0.6,2017-08-19,158,0.5
0.65,0.7142857142857142,0.6,2017-11-01,158,0.5
0.65,0.25,0.6,2009-06-02,159,0.5
0.65,0.32,0.6,2010-06-02,159,0.5
0.65,0.375,0.6,2011-06-02,159,0.5
0.65,0.3,0.6,2012-06-02,159,0.5
0.65,1.0,0.6,2014-09-18,159,0.5
0.65,0.8,0.6,2014-11-01,159,0.5
0.65,1.0,0.6,2017-09-18,159,0.5
0.65,0.8,0.6,2017-11-01,159,0.5
0.65,0.25,0.6,2009-06-02,160,0.5
0.65,0.32,0.6,2010-06-02,160,0.5
0.65,0.25,0.6,2009-06-02,161,0.5
0.65,0.32,0.6,2010-06-02,161,0.5
0.65,0.375,0.6,2011-06-02,161,0.5
0.65,0.3,0.6,2012-06-02,161,0.5
0.65,0.25,0.6,2009-06-02,162,0.5
0.65,0.32,0.6,2010-06-02,162,0.5
0.65,0.375,0.6,2011-06-02,162,0.5
0.65,0.3,0.6,2012-06-02,162,0.5
0.65,0.7272727272727271,0.6,2014-07-01,162,0.5
0.65,1.0,0.6,2014-07-21,162,0.5
0.65,0.7272727272727271,0.6,2017-07-01,162,0.5
0.65,1.0,0.6,2017-07-21,162,0.5
0.65,0.25,0.6,2009-06-02,163,0.5
0.65,0.32,0.6,2010-06-02,163,0.5
0.65,0.375,0.6,2011-06-02,163,0.5
0.65,0.3,0.6,2012-06-02,163,0.5
0.65,0.615384615384615,0.6,2014-06-17,163,0.5
0.65,0.5625,0.6,2014-07-22,163,0.5
0.65,0.615384615384615,0.6,2017-06-17,163,0.5
0.65,0.5625,0.6,2017-07-22,163,0.5
0.65,0.25,0.6,2009-06-02,164,0.5
0.65,0.32,0.6,2010-06-02,164,0.5
0.65,0.375,0.6,2011-06-02,164,0.5
0.65,0.3,0.6,2012-06-02,164,0.5
0.65,1.0,0.6,2014-09-18,164,0.5
0.65,1.0,0.6,2017-09-18,164,0.5
0.65,0.25,0.6,2009-06-02,165,0.5
0.65,0.32,0.6,2010-06-02,165,0.5
0.65,0.375,0.6,2011-06-02,165,0.5
0.65,0.3,0.6,2012-06-02,165,0.5
0.65,1.0,0.6,2014-09-17,165,0.5
0.65,1.0,0.6,2017-09-17,165,0.5
0.65,0.25,0.6,2009-06-02,166,0.5
0.65,0.32,0.6,2010-06-02,166,0.5
0.65,0.375,0.6,2011-06-02,166,0.5
0.65,0.3,0.6,2012-06-02,166,0.5
0.65,1.0,0.6,2014-06-19,166,0.5
0.65,1.0,0.6,2017-06-19,166,0.5
0.65,0.25,0.6,2009-06-02,167,0.5
0.65,0.32,0.6,2010-06-02,167,0.5
0.65,0.25,0.6,2009-06-02,168,0.5
0.65,0.32,0.6,2010-06-02,168,0.5
0.65,0.8888888888888891,0.6,2012-05-30,168,0.5
0.65,0.666666666666667,0.6,2012-08-03,168,0.5
0.65,0.666666666666667,0.6,2012-08-04,168,0.5
0.65,0.25,0.6,2009-06-02,169,0.5
0.65,0.32,0.6,2010-06-02,169,0.5
0.65,1.0,0.6,2012-08-03,169,0.5
0.65,0.666666666666667,0.6,2012-08-04,169,0.5
0.65,0.7142857142857142,0.6,2012-08-29,169,0.5
0.65,0.33333333333333304,0.6,2014-09-21,169,0.5
0.65,0.33333333333333304,0.6,2017-09-21,169,0.5
0.65,0.25,0.6,2009-06-02,170,0.5
0.65,0.32,0.6,2010-06-02,170,0.5
0.65,1.0,0.6,2012-06-04,170,0.5
0.65,0.857142857142857,0.6,2012-08-03,170,0.5
0.65,0.8888888888888891,0.6,2012-08-29,170,0.5
0.65,0.25,0.6,2009-06-02,171,0.5
0.65,0.32,0.6,2010-06-02,171,0.5
0.65,0.375,0.6,2011-06-02,171,0.5
0.65,0.3,0.6,2012-06-02,171,0.5
0.65,0.25,0.6,2009-06-02,172,0.5
0.65,0.32,0.6,2010-06-02,172,0.5
0.65,0.375,0.6,2011-06-02,172,0.5
0.65,0.3,0.6,2012-06-02,172,0.5
0.65,0.608695652173913,0.6,2014-09-16,172,0.5
0.65,0.615384615384615,0.6,2014-09-20,172,0.5
0.65,0.608695652173913,0.6,2017-09-16,172,0.5
0.65,0.615384615384615,0.6,2017-09-20,172,0.5
0.65,0.25,0.6,2009-06-02,173,0.5
0.65,0.32,0.6,2010-06-02,173,0.5
0.65,0.375,0.6,2011-06-02,173,0.5
0.65,0.3,0.6,2012-06-02,173,0.5
0.65,0.444444444444444,0.6,2014-09-14,173,0.5
0.65,0.75,0.6,2014-09-20,173,0.5
0.65,0.444444444444444,0.6,2017-09-14,173,0.5
0.65,0.75,0.6,2017-09-20,173,0.5
0.65,0.25,0.6,2009-06-02,174,0.5
0.65,0.32,0.6,2010-06-02,174,0.5
0.65,0.375,0.6,2011-06-02,174,0.5
0.65,0.3,0.6,2012-06-02,174,0.5
0.65,0.875,0.6,2014-07-23,174,0.5
0.65,0.875,0.6,2017-07-23,174,0.5
0.65,0.25,0.6,2009-06-02,175,0.5
0.65,0.32,0.6,2010-06-02,175,0.5
0.65,0.375,0.6,2011-06-02,175,0.5
0.65,0.3,0.6,2012-06-02,175,0.5
0.65,1.0,0.6,2014-09-18,175,0.5
0.65,1.0,0.6,2017-09-18,175,0.5
0.65,0.25,0.6,2009-06-02,176,0.5
0.65,0.32,0.6,2010-06-02,176,0.5
0.65,0.375,0.6,2011-06-02,176,0.5
0.65,0.3,0.6,2012-06-02,176,0.5
0.65,0.25,0.6,2009-06-02,177,0.5
0.65,0.32,0.6,2010-06-02,177,0.5
0.65,0.375,0.6,2011-06-02,177,0.5
0.65,0.3,0.6,2012-06-02,177,0.5
0.65,0.6,0.6,2014-05-01,177,0.5
0.65,0.857142857142857,0.6,2014-07-16,177,0.5
0.65,0.6,0.6,2017-05-01,177,0.5
0.65,0.857142857142857,0.6,2017-07-16,177,0.5
0.65,0.25,0.6,2009-06-02,178,0.5
0.65,0.32,0.6,2010-06-02,178,0.5
0.65,0.375,0.6,2011-06-02,178,0.5
0.65,0.3,0.6,2012-06-02,178,0.5
0.65,1.0,0.6,2014-06-17,178,0.5
0.65,1.0,0.6,2014-10-03,178,0.5
0.65,0.666666666666667,0.6,2015-05-28,178,0.5
0.65,1.0,0.6,2017-06-17,178,0.5
0.65,1.0,0.6,2017-10-03,178,0.5
0.65,0.25,0.6,2009-06-02,179,0.5
0.65,0.32,0.6,2010-06-02,179,0.5
0.65,1.0,0.6,2012-06-04,179,0.5
0.65,1.0,0.6,2012-08-03,179,0.5
0.65,0.25,0.6,2009-06-02,180,0.5
0.65,0.32,0.6,2010-06-02,180,0.5
0.65,0.375,0.6,2011-06-02,180,0.5
0.65,0.3,0.6,2012-06-02,180,0.5
0.65,0.25,0.6,2009-06-02,181,0.5
0.65,0.32,0.6,2010-06-02,181,0.5
0.65,0.375,0.6,2011-06-02,181,0.5
0.65,0.3,0.6,2012-06-02,181,0.5
0.65,0.33333333333333304,0.6,2014-05-31,181,0.5
0.65,0.666666666666667,0.6,2014-09-22,181,0.5
0.65,0.33333333333333304,0.6,2017-05-31,181,0.5
0.65,0.666666666666667,0.6,2017-09-22,181,0.5
0.65,0.25,0.6,2009-06-02,182,0.5
0.65,0.32,0.6,2010-06-02,182,0.5
0.65,0.375,0.6,2011-06-02,182,0.5
0.65,0.3,0.6,2012-06-02,182,0.5
0.65,0.25,0.6,2009-06-02,183,0.5
0.65,0.32,0.6,2010-06-02,183,0.5
0.65,0.375,0.6,2011-06-02,183,0.5
0.65,0.3,0.6,2012-06-02,183,0.5
0.65,0.8,0.6,2014-08-24,183,0.5
0.65,0.8,0.6,2017-08-24,183,0.5
0.65,0.25,0.6,2009-06-02,184,0.5
0.65,0.32,0.6,2010-06-02,184,0.5
0.65,0.375,0.6,2011-06-02,184,0.5
0.65,0.3,0.6,2012-06-02,184,0.5
0.65,0.33333333333333304,0.6,2014-04-19,184,0.5
0.65,1.0,0.6,2014-08-24,184,0.5
0.65,0.33333333333333304,0.6,2017-04-19,184,0.5
0.65,1.0,0.6,2017-08-24,184,0.5
0.65,0.25,0.6,2009-06-02,185,0.5
0.65,0.32,0.6,2010-06-02,185,0.5
0.65,0.375,0.6,2011-06-02,185,0.5
0.65,0.3,0.6,2012-06-02,185,0.5
0.65,0.25,0.6,2009-06-02,186,0.5
0.65,0.32,0.6,2010-06-02,186,0.5
0.65,0.375,0.6,2011-06-02,186,0.5
0.65,0.3,0.6,2012-06-02,186,0.5
0.65,1.0,0.6,2014-07-23,186,0.5
0.65,1.0,0.6,2017-07-23,186,0.5
0.65,0.25,0.6,2009-06-02,187,0.5
0.65,0.32,0.6,2010-06-02,187,0.5
0.65,0.375,0.6,2011-06-02,187,0.5
0.65,0.3,0.6,2012-06-02,187,0.5
0.65,1.0,0.6,2014-09-21,187,0.5
0.65,1.0,0.6,2017-09-21,187,0.5
0.65,0.25,0.6,2009-06-02,188,0.5
0.65,0.32,0.6,2010-06-02,188,0.5
0.65,0.375,0.6,2011-06-02,188,0.5
0.65,0.3,0.6,2012-06-02,188,0.5
0.65,0.92156862745098,0.6,2014-06-17,188,0.5
0.65,0.5714285714285711,0.6,2014-11-26,188,0.5
0.65,0.92156862745098,0.6,2017-06-17,188,0.5
0.65,0.5714285714285711,0.6,2017-11-26,188,0.5
0.65,0.25,0.6,2009-06-02,189,0.5
0.65,0.32,0.6,2010-06-02,189,0.5
0.65,0.375,0.6,2011-06-02,189,0.5
0.65,0.3,0.6,2012-06-02,189,0.5
0.65,0.4,0.6,2014-04-30,189,0.5
0.65,0.652173913043478,0.6,2014-07-16,189,0.5
0.65,0.5,0.6,2014-07-27,189,0.5
0.65,0.4,0.6,2017-04-30,189,0.5
0.65,0.652173913043478,0.6,2017-07-16,189,0.5
0.65,0.5,0.6,2017-07-27,189,0.5
0.65,0.25,0.6,2009-06-02,190,0.5
0.65,0.32,0.6,2010-06-02,190,0.5
0.65,0.375,0.6,2011-06-02,190,0.5
0.65,0.3,0.6,2012-06-02,190,0.5
0.65,0.25,0.6,2009-06-02,191,0.5
0.65,0.32,0.6,2010-06-02,191,0.5
0.65,0.375,0.6,2011-06-02,191,0.5
0.65,0.3,0.6,2012-06-02,191,0.5
0.65,0.25,0.6,2009-06-02,192,0.5
0.65,0.32,0.6,2010-06-02,192,0.5
0.65,1.0,0.6,2012-08-19,192,0.5
0.65,0.25,0.6,2009-06-02,193,0.5
0.65,0.32,0.6,2010-06-02,193,0.5
0.65,0.666666666666667,0.6,2012-08-13,193,0.5
0.65,0.25,0.6,2009-06-02,194,0.5
0.65,0.32,0.6,2010-06-02,194,0.5
0.65,1.0,0.6,2012-05-30,194,0.5
0.65,0.8,0.6,2012-07-04,194,0.5
0.65,0.25,0.6,2009-06-02,195,0.5
0.65,0.32,0.6,2010-06-02,195,0.5
0.65,1.0,0.6,2012-02-28,195,0.5
0.65,1.0,0.6,2012-07-04,195,0.5
0.65,1.0,0.6,2012-08-22,195,0.5
0.65,1.0,0.6,2012-10-15,195,0.5
0.65,0.25,0.6,2009-06-02,196,0.5
0.65,0.32,0.6,2010-06-02,196,0.5
0.65,0.6363636363636359,0.6,2012-08-29,196,0.5
0.65,0.6,0.6,2012-10-15,196,0.5
0.65,1.0,0.6,2014-05-22,196,0.5
0.65,1.0,0.6,2017-05-22,196,0.5
0.65,0.25,0.6,2009-06-02,197,0.5
0.65,0.32,0.6,2010-06-02,197,0.5
0.65,0.6,0.6,2012-07-04,197,0.5
0.65,0.5,0.6,2012-08-29,197,0.5
0.65,0.5,0.6,2012-10-15,197,0.5
0.65,1.0,0.6,2012-10-22,197,0.5
0.65,1.0,0.6,2014-05-22,197,0.5
0.65,1.0,0.6,2017-05-22,197,0.5
0.65,0.25,0.6,2009-06-02,198,0.5
0.65,0.32,0.6,2010-06-02,198,0.5
0.65,0.375,0.6,2011-06-02,198,0.5
0.65,0.3,0.6,2012-06-02,198,0.5
0.65,0.25,0.6,2009-06-02,199,0.5
0.65,0.32,0.6,2010-06-02,199,0.5
0.65,0.375,0.6,2011-06-02,199,0.5
0.65,0.3,0.6,2012-06-02,199,0.5
0.65,0.9285714285714292,0.6,2014-09-22,199,0.5
0.65,0.9285714285714292,0.6,2017-09-22,199,0.5
0.65,0.25,0.6,2009-06-02,200,0.5
0.65,0.32,0.6,2010-06-02,200,0.5
0.65,0.375,0.6,2011-06-02,200,0.5
0.65,0.3,0.6,2012-06-02,200,0.5
0.65,0.9268292682926828,0.6,2014-06-23,200,0.5
0.65,0.33333333333333304,0.6,2014-10-18,200,0.5
0.65,0.9268292682926828,0.6,2017-06-23,200,0.5
0.65,0.33333333333333304,0.6,2017-10-18,200,0.5
0.65,0.25,0.6,2009-06-02,201,0.5
0.65,0.32,0.6,2010-06-02,201,0.5
0.65,0.375,0.6,2011-06-02,201,0.5
0.65,0.3,0.6,2012-06-02,201,0.5
0.65,1.0,0.6,2014-07-24,201,0.5
0.65,1.0,0.6,2017-07-24,201,0.5
0.65,0.25,0.6,2009-06-02,202,0.5
0.65,0.32,0.6,2010-06-02,202,0.5
0.65,0.375,0.6,2011-06-02,202,0.5
0.65,0.3,0.6,2012-06-02,202,0.5
0.65,0.666666666666667,0.6,2014-12-17,202,0.5
0.65,0.666666666666667,0.6,2017-12-17,202,0.5
0.65,0.25,0.6,2009-06-02,203,0.5
0.65,0.32,0.6,2010-06-02,203,0.5
0.65,0.375,0.6,2011-06-02,203,0.5
0.65,0.3,0.6,2012-06-02,203,0.5
0.65,1.0,0.6,2014-06-22,203,0.5
0.65,1.0,0.6,2017-06-22,203,0.5
0.65,0.25,0.6,2009-06-02,204,0.5
0.65,0.32,0.6,2010-06-02,204,0.5
0.65,0.375,0.6,2011-06-02,204,0.5
0.65,0.3,0.6,2012-06-02,204,0.5
0.65,0.615384615384615,0.6,2014-07-23,204,0.5
0.65,0.615384615384615,0.6,2017-07-23,204,0.5
0.65,0.25,0.6,2009-06-02,205,0.5
0.65,0.32,0.6,2010-06-02,205,0.5
0.65,0.375,0.6,2011-06-02,205,0.5
0.65,0.3,0.6,2012-06-02,205,0.5
0.65,0.25,0.6,2009-06-02,206,0.5
0.65,0.32,0.6,2010-06-02,206,0.5
0.65,0.375,0.6,2011-06-02,206,0.5
0.65,0.3,0.6,2012-06-02,206,0.5
0.65,0.5,0.6,2013-12-25,206,0.5
0.65,0.7058823529411771,0.6,2014-09-16,206,0.5
0.65,0.7058823529411771,0.6,2017-09-16,206,0.5
0.65,0.25,0.6,2009-06-02,207,0.5
0.65,0.32,0.6,2010-06-02,207,0.5
0.65,0.375,0.6,2011-06-02,207,0.5
0.65,0.3,0.6,2012-06-02,207,0.5
0.65,1.0,0.6,2014-10-15,207,0.5
0.65,1.0,0.6,2017-10-15,207,0.5
0.65,0.25,0.6,2009-06-02,208,0.5
0.65,0.32,0.6,2010-06-02,208,0.5
0.65,0.375,0.6,2011-06-02,208,0.5
0.65,0.3,0.6,2012-06-02,208,0.5
0.65,0.25,0.6,2009-06-02,209,0.5
0.65,0.32,0.6,2010-06-02,209,0.5
0.65,0.375,0.6,2011-06-02,209,0.5
0.65,0.3,0.6,2012-06-02,209,0.5
0.65,0.25,0.6,2009-06-02,210,0.5
0.65,0.32,0.6,2010-06-02,210,0.5
0.65,0.75,0.6,2012-08-19,210,0.5
0.65,0.25,0.6,2009-06-02,211,0.5
0.65,0.32,0.6,2010-06-02,211,0.5
0.65,1.0,0.6,2012-08-22,211,0.5
0.65,0.25,0.6,2009-06-02,212,0.5
0.65,0.32,0.6,2010-06-02,212,0.5
0.65,1.0,0.6,2012-07-29,212,0.5
0.65,0.5,0.6,2012-10-15,212,0.5
0.65,0.25,0.6,2009-06-02,213,0.5
0.65,0.32,0.6,2010-06-02,213,0.5
0.65,1.0,0.6,2012-07-29,213,0.5
0.65,0.75,0.6,2012-10-15,213,0.5
0.65,0.25,0.6,2009-06-02,214,0.5
0.65,0.32,0.6,2010-06-02,214,0.5
0.65,0.375,0.6,2011-06-02,214,0.5
0.65,0.3,0.6,2012-06-02,214,0.5
0.65,0.25,0.6,2009-06-02,215,0.5
0.65,0.32,0.6,2010-06-02,215,0.5
0.65,0.375,0.6,2011-06-02,215,0.5
0.65,0.3,0.6,2012-06-02,215,0.5
0.65,0.25,0.6,2009-06-02,216,0.5
0.65,0.32,0.6,2010-06-02,216,0.5
0.65,0.375,0.6,2011-06-02,216,0.5
0.65,0.3,0.6,2012-06-02,216,0.5
0.65,0.857142857142857,0.6,2014-09-23,216,0.5
0.65,0.857142857142857,0.6,2017-09-23,216,0.5
0.65,0.25,0.6,2009-06-02,217,0.5
0.65,0.32,0.6,2010-06-02,217,0.5
0.65,0.375,0.6,2011-06-02,217,0.5
0.65,0.3,0.6,2012-06-02,217,0.5
0.65,1.0,0.6,2014-07-25,217,0.5
0.65,1.0,0.6,2017-07-25,217,0.5
0.65,0.25,0.6,2009-06-02,218,0.5
0.65,0.32,0.6,2010-06-02,218,0.5
0.65,0.375,0.6,2011-06-02,218,0.5
0.65,0.3,0.6,2012-06-02,218,0.5
0.65,0.9,0.6,2014-07-24,218,0.5
0.65,0.33333333333333304,0.6,2015-03-18,218,0.5
0.65,0.9,0.6,2017-07-24,218,0.5
0.65,0.25,0.6,2009-06-02,219,0.5
0.65,0.32,0.6,2010-06-02,219,0.5
0.65,0.375,0.6,2011-06-02,219,0.5
0.65,0.3,0.6,2012-06-02,219,0.5
0.65,0.25,0.6,2009-06-02,220,0.5
0.65,0.32,0.6,2010-06-02,220,0.5
0.65,0.375,0.6,2011-06-02,220,0.5
0.65,0.3,0.6,2012-06-02,220,0.5
0.65,0.8888888888888891,0.6,2014-07-23,220,0.5
0.65,0.8888888888888891,0.6,2017-07-23,220,0.5
0.65,0.25,0.6,2009-06-02,221,0.5
0.65,0.32,0.6,2010-06-02,221,0.5
0.65,0.375,0.6,2011-06-02,221,0.5
0.65,0.3,0.6,2012-06-02,221,0.5
0.65,0.8695652173913041,0.6,2014-07-11,221,0.5
0.65,0.4,0.6,2014-07-26,221,0.5
0.65,0.8695652173913041,0.6,2017-07-11,221,0.5
0.65,0.4,0.6,2017-07-26,221,0.5
0.65,0.25,0.6,2009-06-02,222,0.5
0.65,0.32,0.6,2010-06-02,222,0.5
0.65,0.375,0.6,2011-06-02,222,0.5
0.65,0.3,0.6,2012-06-02,222,0.5
0.65,0.875,0.6,2014-06-11,222,0.5
0.65,0.736842105263158,0.6,2014-11-25,222,0.5
0.65,0.875,0.6,2017-06-11,222,0.5
0.65,0.736842105263158,0.6,2017-11-25,222,0.5
0.65,0.25,0.6,2009-06-02,223,0.5
0.65,0.32,0.6,2010-06-02,223,0.5
0.65,0.375,0.6,2011-06-02,223,0.5
0.65,0.3,0.6,2012-06-02,223,0.5
0.65,0.25,0.6,2009-06-02,224,0.5
0.65,0.32,0.6,2010-06-02,224,0.5
0.65,0.375,0.6,2011-06-02,224,0.5
0.65,0.3,0.6,2012-06-02,224,0.5
0.65,1.0,0.6,2015-05-26,224,0.5
0.65,0.25,0.6,2009-06-02,225,0.5
0.65,0.32,0.6,2010-06-02,225,0.5
0.65,0.375,0.6,2011-06-02,225,0.5
0.65,0.3,0.6,2012-06-02,225,0.5
0.65,0.666666666666667,0.6,2014-12-28,225,0.5
0.65,0.666666666666667,0.6,2017-12-28,225,0.5
0.65,0.25,0.6,2009-06-02,226,0.5
0.65,0.32,0.6,2010-06-02,226,0.5
0.65,0.5,0.6,2012-06-12,226,0.5
0.65,0.75,0.6,2012-06-20,226,0.5
0.65,0.833333333333333,0.6,2012-07-16,226,0.5
0.65,0.25,0.6,2009-06-02,227,0.5
0.65,0.32,0.6,2010-06-02,227,0.5
0.65,0.666666666666667,0.6,2012-09-21,227,0.5
0.65,0.5,0.6,2012-11-14,227,0.5
0.65,0.25,0.6,2009-06-02,228,0.5
0.65,0.32,0.6,2010-06-02,228,0.5
0.65,0.5,0.6,2012-09-03,228,0.5
0.65,0.25,0.6,2009-06-02,229,0.5
0.65,0.32,0.6,2010-06-02,229,0.5
0.65,1.0,0.6,2012-07-29,229,0.5
0.65,0.5,0.6,2012-08-22,229,0.5
0.65,0.33333333333333304,0.6,2012-09-04,229,0.5
0.65,0.833333333333333,0.6,2012-10-15,229,0.5
0.65,0.25,0.6,2009-06-02,230,0.5
0.65,0.32,0.6,2010-06-02,230,0.5
0.65,0.9,0.6,2012-08-04,230,0.5
0.65,0.8,0.6,2012-08-22,230,0.5
0.65,0.857142857142857,0.6,2012-08-29,230,0.5
0.65,0.6,0.6,2012-09-15,230,0.5
0.65,0.25,0.6,2009-06-02,231,0.5
0.65,0.32,0.6,2010-06-02,231,0.5
0.65,0.818181818181818,0.6,2012-07-29,231,0.5
0.65,0.25,0.6,2009-06-02,232,0.5
0.65,0.32,0.6,2010-06-02,232,0.5
0.65,0.8,0.6,2012-07-29,232,0.5
0.65,1.0,0.6,2012-08-11,232,0.5
0.65,1.0,0.6,2013-01-03,232,0.5
0.65,0.6,0.6,2013-08-15,232,0.5
0.65,0.25,0.6,2009-06-02,233,0.5
0.65,0.32,0.6,2010-06-02,233,0.5
0.65,1.0,0.6,2012-08-11,233,0.5
0.65,1.0,0.6,2013-01-03,233,0.5
0.65,0.25,0.6,2009-06-02,234,0.5
0.65,0.32,0.6,2010-06-02,234,0.5
0.65,0.375,0.6,2011-06-02,234,0.5
0.65,0.3,0.6,2012-06-02,234,0.5
0.65,0.25,0.6,2009-06-02,235,0.5
0.65,0.32,0.6,2010-06-02,235,0.5
0.65,0.375,0.6,2011-06-02,235,0.5
0.65,0.3,0.6,2012-06-02,235,0.5
0.65,0.25,0.6,2009-06-02,236,0.5
0.65,0.32,0.6,2010-06-02,236,0.5
0.65,0.375,0.6,2011-06-02,236,0.5
0.65,0.3,0.6,2012-06-02,236,0.5
0.65,1.0,0.6,2014-06-24,236,0.5
